item_key,merchant,web_categories,l1,l2,l3,gender,primary_fop,sub_sport,gmv,apparel_rn,gender_rn,fop_rn
kids_foot_locker_shoes_casual sneakers_casual sneakers_puma_puma mb.02 whispers - men's,kids_foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,tennis,outdoor_soccer,354534.0,110,119,1
"target_clothing, shoes & accessories_kids' clothing_girls' clothing_bottoms_cat & jack_girls' fleece jogger pants - cat & jack",target,"clothing, shoes & accessories > kids' clothing > girls' clothing > bottoms",Apparel,Bottoms,Fleece Bottoms,Kids,training,null,6.332086E7,1,4,5
"scheels_shorts_prana_women's prana koen 5"" shorts",scheels,shorts,Apparel,Bottoms,Shorts,Men's,gymnastics,null,749208.0,24,148,1
nordstrom_men_all men's shoes_jbu_blondo sullivan waterproof b,nordstrom,men > all men's shoes,Footwear,null,null,Men's,american_football,training_other,37663.0,6432,7710,2
"target_clothing, shoes & accessories_men's clothing_activewear_workout shirts_all in motion_men's short sleeve performance t-shirt - all in motion",target,"clothing, shoes & accessories > men's clothing > activewear > workout shirts",Apparel,Tops,null,Men's,cheer_dance,null,4.5934493E7,8,7,2
"costco_clothing, luggage & handbags_calvin klein_calvin klein crewneck",costco,"clothing, luggage & handbags",Apparel,Tops,null,Unisex/Undefined,cheer_dance,null,2.0190304E7,7,15,1
"amazon_clothing, shoes & jewelry_men's clothing, shoes & jewelry_men's clothing_men's activewear_men's sweatshirts_gildan_gildan unisex adult fleece crewneck sweatshirt, style g18000, multipack",amazon_leia,"clothing, shoes & jewelry > men's clothing, shoes & jewelry > men's clothing > men's activewear > men's sweatshirts",Apparel,Tops,null,Men's,training,null,6.2897734E7,2,3,1
nordstrom_shoes_nunn bush_mens btr s:brewski moc toe wallar,nordstrom,shoes,Footwear,null,null,Men's,boxing,cross_training,28497.0,8163,10027,2
costco_shoes_32 degrees_unknown 32 degrees product,costco,shoes,Footwear,null,null,Men's,volleyball,outdoor_soccer,1.7238243E7,3,8,1
nordstrom_clothing shoes accessories_women_boys act s: air force 1,nordstrom,clothing shoes accessories > women,Footwear,null,null,Women's,lacrosse,cross_training,38362.0,6344,13744,2
champs_sports_shoes_casual sneakers_casual sneakers_adidas_adidas originals nmd_r1 - women's,champs_sports,shoes > casual sneakers > casual sneakers,Footwear,null,null,Women's,sportswear,sportswear_running,2.0593527E7,8,2,2
kids_foot_locker_shoes_sneakers_jordan_09/10 jrd psb 3 rtro rmstd-wt/rd/bk,kids_foot_locker,shoes > sneakers,Apparel,Bottoms,Other Bottoms,Unisex/Undefined,wrestling,null,765759.0,8,3,2
scheels_shirts_under armour_men's under armour tech golf polo,scheels,shirts,Apparel,Tops,null,Men's,golf,null,1.7529829E7,2,1,1
nike_men_footwear_lifestyle_nike_nike court vision low premium men's shoes,nike,men > footwear > lifestyle,Footwear,null,null,Men's,basketball,indoor_soccer,1428635.0,574,637,2
abercrombie_and_fitch_men's_tops_hoodies_&_sweatshirts_crew_neck_sweatshirts_abercrombie & fitch_los angeles chargers graphic crew sweatshirt,abercrombie_and_fitch,men's > tops > hoodies_&_sweatshirts > crew_neck_sweatshirts,Apparel,Tops,null,Men's,american_football,null,1.1831387E7,2,2,1
kohls_bottoms_sonoma goods for life_women's sonoma goods for life® supersoft stretch midrise skinny jeans,kohls,bottoms,Apparel,Bottoms,Other Bottoms,Women's,sportswear,null,1.9084671E7,2,25,16
academy_sports_outdoors_fishing_fishing shoes clothing_fishing shirts + t shirts_mens fishing shirts_magellan outdoors_magellan outdoors men's casting crew long sleeve fishing shirt,academy_sports,outdoors > fishing > fishing shoes clothing > fishing shirts + t shirts > mens fishing shirts,Apparel,Tops,null,Men's,hiking,null,2.2959463E7,5,11,1
academy_sports_mens_mens apparel_mens pants_magellan outdoors_magellan outdoors men's back country zipoff nylon pant,academy_sports,mens > mens apparel > mens pants,Apparel,Bottoms,Pants,Men's,lacrosse,null,1.5560656E7,3,17,1
kohls_underwear_hanes_men's hanes® 5-pack ultimate ringer style moisture-wicking boxer brief underwear,kohls,underwear,Apparel,Underwear,null,Men's,training,null,3.2835013E7,2,14,10
champs_sports_shoes_casual sneakers_casual soccer sneakers_adidas_adidas originals samba - boys' grade school,champs_sports,shoes > casual sneakers > casual soccer sneakers,Apparel,Other Apparel,null,Kids,soccer,null,1311070.0,58,52,2
foot_locker_shoes_casual sneakers_casual sneakers_nike_nike air force 1 lv8 - girls' grade school,foot_locker,shoes > casual sneakers > casual sneakers,Apparel,Bottoms,Pants,Kids,sportswear,null,8243926.0,2,37,1
"target_clothing, shoes & accessories_shoes_men's shoes_skechers_s sport by skechers men's reiff performance athletic sneakers",target,"clothing, shoes & accessories > shoes > men's shoes",Footwear,null,null,Men's,basketball,outdoor_soccer,7709091.0,11,96,2
macys_footwear/handbags/acc_nike womens shoes_nike_nike® tanjun womens running shoes,macys,footwear/handbags/acc > nike womens shoes,Footwear,null,null,Women's,tennis,training_other,4883997.0,31,88,2
macys_men_casual button-down shirts_ralph lauren_men's luxury jersey quarter-zip pullover,macys,men > casual button-down shirts,Apparel,Other Apparel,null,Men's,softball,null,6077474.0,13,60,1
"lululemon_women's clothes_shorts_lululemon_track that mid-rise lined short 5"", white",lululemon,women's clothes > shorts,Apparel,Bottoms,Shorts,Women's,volleyball,null,6742503.0,13,98,2
"costco_clothing, luggage & handbags_skechers_skechers pants",costco,"clothing, luggage & handbags",Apparel,Bottoms,Pants,Unisex/Undefined,softball,null,2.8251061E7,3,10,1
scheels_hoodies & sweatshirts_unrl_men's unrl interlock 1/4 zip pullover,scheels,hoodies & sweatshirts,Apparel,Tops,null,Men's,rugby,null,5483207.0,12,18,1
"macys_men_hats, gloves & scarves_ur gloves_men's shima knit tech tip gloves",macys,"men > hats, gloves & scarves",Apparel,Other Apparel,null,Men's,lacrosse,null,423784.0,326,1084,2
nordstrom_men_all men's shoes_aston marc_mens dsnr :parigi bit driving moc,nordstrom,men > all men's shoes,Footwear,null,null,Men's,lacrosse,null,706571.0,255,180,2
champs_sports_shoes_boots_boots_ugg_ugg classic ultra mini - girls' grade school,champs_sports,shoes > boots > boots,Footwear,null,null,Kids,sportswear,sportswear_other,946478.0,108,66,1
nike_men_apparel_lifestyle_nike_nike sportswear club fleece men's pants,nike,men > apparel > lifestyle,Apparel,Bottoms,Fleece Bottoms,Men's,sportswear,null,8.1124593E7,2,7,2
nike_women_apparel_lifestyle_nike_nike sportswear swoosh puffer primaloft® women's therma-fit oversized parka,nike,women > apparel > lifestyle,Apparel,Jackets & Outerwear,null,Women's,ski_snowboard,null,768284.0,41,552,1
on_on running_shoes_on_cloudflow 4,on,On Running > shoes,Footwear,null,null,Women's,basketball,outdoor_soccer,1.4425541E7,4,7,2
"lululemon_women's clothes_skirts_lululemon_pace rival mid-rise skirt *long, sonic pink",lululemon,women's clothes > skirts,Apparel,Bottoms,Skirts,Women's,running,null,8659471.0,1,76,3
academy_sports_kids_kids shoes_nike_nike boys' grade school court borough mid shoes,academy_sports,kids > kids shoes,Footwear,null,null,Kids,basketball,outdoor_soccer,9367564.0,9,6,1
kohls_tops_croft & barrow_petite croft & barrow® elbow sleeve splitneck top,kohls,tops,Apparel,Tops,null,Women's,pickleball,null,1058207.0,830,1205,1
"amazon_clothing, shoes & jewelry_women_women's shoes_women's athletic shoes_women's team sports shoes_mizuno_mizuno unisex-adult wave stealth neo 2 volleyball shoe",amazon_leia,"clothing, shoes & jewelry > women > women's shoes > women's athletic shoes > women's team sports shoes",Footwear,null,null,Women's,volleyball,training_other,491838.0,2184,9099,1
academy_sports_shops_athleisure_mens athleisure_mens lifestyle_fila_fila men's vulc 13 top stitch casual high top lifestyle shoes,academy_sports,shops > athleisure > mens athleisure > mens lifestyle,Footwear,null,null,Men's,sportswear,sportswear_running,570812.0,260,626,1
champs_sports_clothing_shorts_shorts_csg_csg essential cargo shorts - men's,champs_sports,clothing > shorts > shorts,Apparel,Bottoms,Shorts,Men's,lacrosse,null,4741678.0,1,33,1
dicks_sporting_goods_shoes_men's shoes_men's cleats_cleats_men's baseball cleats_nike_nike men's force zoom trout 7 pro metal baseball cleats,dicks_sporting_goods,shoes > men's shoes > men's cleats > cleats > men's baseball cleats,Footwear,null,null,Men's,baseball,null,1.5933701E7,15,29,1
macys_shoes_sandals_clarks_women's cloudsteppers brinkley jazz sandals,macys,shoes > sandals,Footwear,null,null,Women's,walking,null,1.3551744E7,3,18,1
foot_locker_clothing_pants_asics_asics® essentials tights - men's,foot_locker,clothing > pants,Apparel,Bottoms,Tights,Men's,null,null,160816.0,1,899,890
foot_locker_shoes_casual sneakers_casual sneakers_jordan_jordan mvp - men's,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,basketball,cross_training,1.0427831E7,39,36,1
kids_foot_locker_shoes_casual sneakers_casual sneakers_roundup_ground up mickey lace hi - boys' preschool,kids_foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Men's,lacrosse,null,475542.0,90,104,1
"macys_shoes_sandals_style & co_paycee two-piece dress sandals, created for macy's",macys,shoes > sandals,Apparel,Other Apparel,null,Women's,null,null,2.2643907E7,2,7,2
dicks_sporting_goods_shoes_kids' shoes_kids' cleats_cleats_kids' wrestling shoes_asics_asics kids' snapdown 3 wrestling shoes,dicks_sporting_goods,shoes > kids' shoes > kids' cleats > cleats > kids' wrestling shoes,Footwear,null,null,Kids,wrestling,cross_training,1416883.0,171,136,1
academy_sports_brands_brands s z_tactical performance_tactical performance_tactical performance men's desert falcon tactical boots,academy_sports,brands > brands s z > tactical performance,Footwear,null,null,Men's,boxing,null,1968716.0,81,219,1
nike_men_nike_nike mens sportswear heritage hoodie black white sz m,nike,men,Apparel,Tops,null,Men's,rugby,null,1278570.0,192,706,1
nordstrom_women_all underwear_natori_lingerie :bliss cotton girl brie,nordstrom,women > all underwear,Apparel,Underwear,null,Women's,softball,null,1604659.0,1,144,2
"amazon_clothing, shoes & jewelry_women_women's shoes_women's athletic shoes_women's skateboard shoes_adidas_adidas women’s vl court 3.0 sneaker",amazon_leia,"clothing, shoes & jewelry > women > women's shoes > women's athletic shoes > women's skateboard shoes",Footwear,null,null,Women's,basketball,cross_training,2.2294566E7,11,32,1
kids_foot_locker_shoes_casual sneakers_casual sneakers_nike_nike air force 1 low - boys' grade school,kids_foot_locker,shoes > casual sneakers > casual sneakers,Apparel,Other Apparel,null,Kids,null,null,1.77791783E8,1,1,1
nike_men_footwear_lifestyle_nike_air jordan 1 low og shoes,nike,men > footwear > lifestyle,Footwear,null,null,Men's,sportswear,sportswear_basketball,7.2186743E7,6,9,1
academy_sports_mens_mens footwear_mens athletic sneakers_mens slip ons_adidas_adidas men's lite racer adapt 3 slip-on lifestyle shoes,academy_sports,mens > mens footwear > mens athletic sneakers > mens slip ons,Apparel,Other Apparel,null,Men's,null,null,3.2782663E7,1,6,1
nordstrom_shoes_booties____asportuguesas by fly london caia chelsa boot (women),nordstrom,shoes > booties >  >  > ,Footwear,null,null,Women's,sportswear,sportswear_soccer,41801.0,5880,12615,1
on_on running_shoes_on_cloudvista,on,On Running > shoes,Apparel,Bottoms,Pants,Women's,running,null,2.3084005E7,3,3,2
kohls_clothing_bottoms_jeans_so_so_juniors' so® low-rise jeggings,kohls,clothing > bottoms > jeans > so,Apparel,Bottoms,Pants,Women's,sportswear,null,5.4543596E7,5,5,2
nike_women_footwear_lifestyle_nike_nike shox r4 women's shoes,nike,women > footwear > lifestyle,Apparel,Dresses,null,Women's,sportswear,null,6202723.0,1,81,12
nordstrom_sports fan shop_foco_wmns dsnr :indiana boot,nordstrom,sports fan shop,Footwear,null,null,Women's,boxing,outdoor_soccer,478648.0,430,703,1
kohls_wmns_active_apparel_tek gear_women's tek gear® ultrasoft fleece jacket,kohls,wmns > active > apparel,Apparel,Jackets & Outerwear,null,Women's,wrestling,null,3376609.0,25,334,2
macys_men_all men's shoes_clarks_men's shacrelite low slip on shoes,macys,men > all men's shoes,Footwear,null,null,Men's,soccer,outdoor_soccer,1541399.0,96,340,2
academy_sports_kids_boys apparel_boys pants_bcg_bcg boys' crinkle woven athletic pants,academy_sports,kids > boys apparel > boys pants,Apparel,Bottoms,Pants,Kids,cricket,null,349024.0,130,260,2
champs_sports_shoes_performance basketball shoes_performance basketball shoes_jordan_jordan retro 3 - men's,champs_sports,shoes > performance basketball shoes > performance basketball shoes,Footwear,null,null,Men's,basketball,signature_basketball,4.3164648E7,4,5,1
"amazon_clothing, shoes & jewelry_men's clothing, shoes & jewelry_men's clothing_men's activewear_men's athletic hoodies_hanes_hanes men's zip-up hoodie, ecosmart fleece full-zip hoodie for men, hooded sweatshirt",amazon_leia,"clothing, shoes & jewelry > men's clothing, shoes & jewelry > men's clothing > men's activewear > men's athletic hoodies",Apparel,Tops,null,Men's,cheer_dance,null,4.3433521E7,6,10,1
nike_women_apparel_lifestyle_nike_nike sportswear club fleece pullover hoodie,nike,women > apparel > lifestyle,Apparel,Tops,null,Women's,cheer_dance,null,8.4134391E7,3,5,1
dicks_sporting_goods_athletic clothing_women's clothing_jackets & vests_alpine design_alpine design women's wayfarer fleece shirt jacket,dicks_sporting_goods,athletic clothing > women's clothing > jackets & vests,Apparel,Track Suits,null,Women's,hiking,null,833236.0,2,524,138
macys_athletic clothing_men's clothing_men's pants_pants_champion_champion men's powerblend fleece open bottom pants,macys,athletic clothing > men's clothing > men's pants > pants,Apparel,Bottoms,Fleece Bottoms,Men's,cricket,null,8128682.0,1,39,1
amazon_sports & outdoors_sports & fitness_team sports_volleyball equipment_volleyball protective gear_mizuno_mizuno lr6 volleyball kneepad,amazon_leia,sports & outdoors > sports & fitness > team sports > volleyball equipment > volleyball protective gear,Apparel,Bottoms,Pants,Women's,volleyball,null,8349399.0,66,247,1
abercrombie_and_fitch_womens_dresses_abercrombie & fitch_bra-free everyday skort,abercrombie_and_fitch,womens > dresses,Apparel,Bottoms,null,Women's,null,null,355368.0,1,497,83
macys_shoes_athletic shoes & sneakers____nike_nike adults' kyrie flytrap iv basketball shoes,macys,shoes > athletic shoes & sneakers >  >  > ,Footwear,null,null,Unisex/Undefined,basketball,signature_basketball,401179.0,378,45,1
dicks_sporting_goods_athletic clothing_women's clothing_women's swimsuits_calia_calia women's strappy back ruched medium support bikini swim top,dicks_sporting_goods,athletic clothing > women's clothing > women's swimsuits,Apparel,Tops,null,Women's,swimming,null,5762755.0,49,89,2
amazon_sports & outdoors_sports & fitness_sports & outdoors_women's sports apparel_women's sports & recreation tights & leggings_homma_homma premium thick high waist tummy compression slimming leggings,amazon_leia,sports & outdoors > sports & fitness > sports & outdoors > women's sports apparel > women's sports & recreation tights & leggings,Apparel,Bottoms,Tights,Women's,training,null,9963644.0,2,176,104
"amazon_clothing, shoes & jewelry_women_women's clothing_women's activewear_women's athletic clothing sets_anrabess_anrabess women two piece outfits crochet sheer knit sweater top wide leg pants lounge matching sets sweatsuit travel clothes",amazon_leia,"clothing, shoes & jewelry > women > women's clothing > women's activewear > women's athletic clothing sets",Apparel,Track Suits,null,Women's,training,null,4645520.0,1,717,385
nike_men_footwear_running_nike_nike pegasus trail 5 gore-tex men's waterproof trail running shoes,nike,men > footwear > running,Apparel,Other Apparel,null,Men's,hiking,null,1.6457349E7,23,54,2
